2026-05-05 21:58:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: Empty table or column name specified
2026-05-05 22:45:29 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:29 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:29 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:30 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:31 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
2026-05-05 22:45:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: table indices_data has no column named symbol
